basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Non-removable Li-Ion 2000 mAh battery (BV-5XW),,1.2 MP,"32GB 2GB RAM, 64GB 2GB RAM (Telefonica exclusive)","Microsoft Windows Phone 8, upgradable to 8.1",,"41 MP, f/2.2, 26mm (wide), 1/1.5"", 1.12µm, AF, OIS","2013, July","4.5 inches, 57.6 cm, (~61.9% screen-to-body ratio)","768 x 1280 pixels, 5:3 ratio (~332 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, barometer",Nokia Lumia 1020
,Non-removable Li-Ion 2000 mAh battery (BP-4GWA),,VGA,8GB 512MB RAM,"Microsoft Windows Phone 8, upgradable to 8.1",,"5 MP, f/2.4, 28mm (wide), 1/4"", AF","2013, July","4.7 inches, 62.9 cm, (~65.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~199 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Nokia Lumia 625
,Removable Li-Ion 800 mAh battery (BL-5CB),,,384 kB RAM,,,No,"2013, August. Released 2013, November","1.8 inches, 10.2 cm, (~19.0% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 106
,Removable Li-Ion 1020 mAh battery (BL-5C),,,4MB RAM,,,No,"2013, August. Released 2013, October","1.8 inches, 10.2 cm, (~19.0% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 107 Dual SIM
,Removable Li-Ion 1200 mAh battery (BL-4U),,No,256MB 64MB RAM,,,5 MP,"2013, August","2.4 inches, 17.8 cm, (~32.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Nokia 515
,Removable Li-Ion 950 mAh battery (BL-4C),,No,4MB RAM,,,VGA,"2013, September","1.8 inches, 10.2 cm, (~19.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 108 Dual SIM
,Removable Li-Ion 1200 mAh battery (BL-4U),,No,64MB RAM,"Nokia Asha software platform 1.1.1, upgradable to 1.4",,2 MP,"2013, October","2.8 inches, 24.3 cm, (~41.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity",Nokia Asha 500
,Removable Li-Ion 1200 mAh battery (BL-4U),,No,64MB RAM,Nokia Asha software platform 1.1.1 ,,"2 MP, 1/5""","2013, October","2.8 inches, 24.3 cm, (~41.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity",Nokia Asha 500 Dual SIM
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,,,,VGA,"2016, December","2.4 inches, 17.8 cm, (~30.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 65K colors",,Nokia 150
"₹ 3,165",Removable Li-Ion 1200 mAh battery,16MB,No,16MB,,"₹ 3,165,₹ 3,248",2 MP,"2017, February","2.4 inches, 17.8 cm, (~30.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",TFT,,Nokia 3310 (2017)
,Removable Li-Ion 970 mAh battery (BP-6M),,No,10MB,,,1 MP,"2005, Q4","2.2 inches, 35 x 45 mm, 15.0 cm, (~32.6% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,Nokia 6282
