basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Removable Li-Ion 1000 mAh battery,,Videocall camera,,Microsoft Windows Mobile 6.1 Professional,,"5 MP, AF","2009, February. Released 2009, August","3.0 inches, 25.6 cm, (~41.3% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 65K colors",,LG GM730 Eigen
,Removable Li-Ion 1000 mAh battery,,Videocall camera,8GB,,,"5 MP, AF","2009, February. Released 2009, April","3.0 inches, 25.6 cm, (~43.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~311 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",LG KM900 Arena
,Removable Li-Ion 900 mAh battery,,No,30MB,,,"3.15 MP, AF","2009, March. Released 2009","2.4 inches, 17.8 cm, (~32.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,LG KC560
,Removable Li-Po 1100 mAh battery,,No,14MB,,,2 MP,"2009, March. Released 2009, June","2.0 inches, 12.6 cm, (~24.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG GM200 Brio
,Removable Li-Ion 950 mAh battery,,No,4MB,,,1.3 MP,"2009, March. Released 2009, May","1.77 inches, 9.7 cm, (~19.9% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~113 ppi density)","TFT, 65K colors",,LG GB210
,Removable Li-Ion 950 mAh battery,,No,80MB,,,2 MP,"2009, March. Released 2009, April","2.8 inches, 22.3 cm, (~39.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~167 ppi density)","TFT touchscreen, 65K colors",,LG Xenon GR500
,Removable Li-Ion 950 mAh battery,,,Yes,,,No,"2009, March. Released 2009, July","1.5 inches, 7.3 cm, (~18.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG GB125
,Removable Li-Ion 950 mAh battery,,No,85MB,,,"5 MP, AF","2009, February. Released 2009, May","3.0 inches, 25.6 cm, (~44.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",,LG KS660
,Removable Li-Ion 800 mAh battery,,No,20MB,,,2 MP,"2009, April. Released 2009, July","2.2 inches, 15.0 cm, (~28.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG GD330
,Removable Li-Ion 800 mAh battery,,No,6MB,,,2 MP,"2009, May. Released 2009, September","2.0 inches, 12.6 cm, (~25.3% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG GB230 Julia
,Removable Li-Ion 1000 mAh battery,,Yes,1.5GB,,,"8 MP, AF","2009, April. Released 2009, May","3.0 inches, 25.6 cm, (~41.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~311 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,LG GC900 Viewty Smart
,Removable Li-Ion 1000 mAh battery,,Videocall camera,1.5GB,,,"8 MP, AF","2009, April. Released 2009, July","3.0 inches, 25.6 cm, (~46.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~311 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",LG GD900 Crystal
,Removable Li-Ion 950 mAh battery,,No,40MB,,,3.15 MP,"2009, June. Released 2009, August","2.8 inches, 22.3 cm, (~39.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~167 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG GW520
,Removable Li-Ion 1000 mAh battery,,Videocall camera,60MB,,,"5 MP, AF","2009, June. Released 2009, August","3.0 inches, 25.6 cm, (~43.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT touchscreen, 256K colors",Accelerometer,LG GT505
,Removable Li-Ion battery,,Videocall camera,,,,"5 MP, AF","2009, July. Released 2009, July","3.0 inches, 25.6 cm, (~43.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT touchscreen, 256K colors",Accelerometer,LG GT500 Puccini
,Removable Li-Ion 1000 mAh battery,,Yes,70MB,,,"3.15 MP, AF","2009, Q1. Released 2009, April","3.0 inches, 25.6 cm, (~43.3% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",,LG KB775 Scarlet
,Removable Li-Ion 1300 mAh battery,,Yes,256MB,Microsoft Windows Mobile 6.5 Standard,,3.15 MP,"2009, June. Released 2009, October","2.4 inches, 17.8 cm, (~24.8% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 65K colors",,LG GW550
,Removable Li-Ion 950 mAh battery,,,8MB,,,No,"2009, August. Released 2009, Q3","1.5 inches, 7.3 cm, (~15.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","TFT, 65K colors",,LG GB170
,Removable Li-Ion 950 mAh battery,,,1MB,,,No,"2009, August. Released 2009, September","1.5 inches, 7.3 cm, (~15.8% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG GB109
,Removable Li-Ion 950 mAh battery,,No,,,,VGA,"2009, October. Released 2009, October","1.5 inches, 7.3 cm, (~15.2% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","TFT, 65K colors",,LG GB190
,Removable Li-Ion 1000 mAh battery,,No,12MB,,,VGA,"2009, August. Released 2009, September","2.0 inches, 12.4 cm, (~24.4% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~100 ppi density)","TFT, 65K colors",,LG GB270
,Removable Li-Po 900 mAh battery,,No,15MB,,,2 MP,"2009, August. Released 2009, October","2.4 inches, 17.8 cm, (~25.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,LG GW300
,Removable Li-Ion 900 mAh battery,,Yes,60MB,,,1.3 MP,"2007, November. Released 2008","1.76 inches, 9.7 cm, (~22.6% screen-to-body ratio)",176 x 220 pixels (~160 ppi density),"TFT, 256K colors",,LG KU380
,Removable Li-Ion 900 mAh battery,,VGA videocall camera,60MB,,,1.3 MP,"2007, October. Released 2007, October","1.9 inches, 11.4 cm, (~26.3% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),"TFT, 256K colors",,LG KU385
,Removable Li-Ion 900 mAh battery,,,1MB,,,No,"2008, April. Released 2008, August","1.5 inches, 7.3 cm, (~16.0% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG KP100
,Removable Li-Ion 900 mAh battery,,,,,,No,"2008, April. Released 2008, May","1.5 inches, 7.3 cm, (~15.6% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG KP105
,Removable Li-Ion 900 mAh battery,,,1MB,,,No,"2008, April. Released 2008, May","1.5 inches, 7.3 cm, (~15.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG KP110
,Removable Li-Ion 900 mAh battery,,No,1MB,,,VGA,"2008, February. Released 2008","1.5 inches, 7.3 cm, (~16.1% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","TFT, 65K colors",,LG KP130
,Removable Li-Ion battery,,No,,,,VGA,"2008, February. Released 2008","1.0 inches, 3.1 cm, (~7.6% screen-to-body ratio)",128 x 160 pixels (~205 ppi density),"TFT, 256K colors",,LG KP210
,Removable Li-Ion 900 mAh battery,,No,,,,VGA,"2008, April. Released 2008, September","1.77 inches, 9.9 cm, (~23.8% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"TFT, 256K colors",,LG KP215
,Removable Li-Ion 750 mAh battery,,No,60MB,,,1.3 MP,"2008, May. Released 2008","1.7 inches, 8.9 cm, (~18.9% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~118 ppi density)","TFT, 256K colors",,LG KP220
,Removable Li-Ion 830 mAh battery,,No,5MB,,,VGA,"2008, February. Released 2008","1.7 inches, 9.1 cm, (~22.0% screen-to-body ratio)",128 x 160 pixels (~121 ppi density),"TFT, 65K colors",,LG KP235
,Removable Li-Ion 750 mAh battery,,,,,,No,"2007, December. Released 2008",,"128 x 128 pixels, 1:1 ratio","TFT, 65K colors",,LG KG375
,Removable Li-Ion 800 mAh battery,,No,40MB,,,1.3 MP,"2008, February. Released 2008","2.0 inches, 12.4 cm, (~24.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KM338
,Removable Li-Ion 800 mAh battery,,No,40MB,,,1.3 MP,"2008, June. Released 2008, July","2.0 inches, 12.4 cm, (~23.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KM380
,Removable Li-Ion 800 mAh battery,,No,32MB,,,1.3 MP,"2008, May. Released 2008","1.7 inches, 8.9 cm, (~17.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~235 ppi density)","TFT, 256K colors",,LG KM386
,Removable Li-Ion 800 mAh battery (LGIP-300G),,No,50MB,,,2 MP,"2008, February. Released 2008, March","2.0 inches, 12.4 cm, (~25.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KM500
,Removable Li-Ion 800 mAh battery,,No,10MB,,,2 MP,"2008, April. Released 2008, August","2.2 inches, 15.0 cm, (~30.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG KF300
,Removable Li-Ion 900 mAh battery,,VGA videocall camera,40MB,,,2 MP,"2008, February. Released 2007, May","2.0 inches, 12.6 cm, (~27.0% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG KF310
,Removable Li-Ion 830 mAh battery,,No,,,,1.3 MP,"2008, January. Released 2008",,176 x 220 pixels,"TFT, 256K colors",,LG MG295
,Removable Li-Ion 800 mAh battery,,No,15MB,,,"3.15 MP, AF","2008, February. Released 2008, July","2.0 inches, 12.4 cm, (~25.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KM710
,Removable Li-Ion 800 mAh battery,,Yes,30MB,,,3.15 MP,"2008, February. Released 2008, August","2.2 inches, 15.0 cm, (~29.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG KT520
,Removable Li-Po 960 mAh battery,,VGA videocall camera,64MB,"Symbian 9.2, S60 rel. 3.1",,2 MP,"2008, February. Released 2008, September","2.4 inches, 17.8 cm, (~30.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,LG KT610
,Removable Li-Ion 900 mAh battery,,No,90MB,,,"3.15 MP, AF","2008, May","2.0 inches, 12.4 cm, (~25.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KP320
,Removable Li-Ion 800 mAh battery (LGIP-410A),,No,16MB,,,"3.15 MP, AF","2008, February. Released 2008, April","2.2 inches, 15.0 cm, (~29.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG KF510
,Removable Li-Ion 800 mAh battery,,No,25MB,,,"3.15 MP, AF","2008, February. Released 2008, March","2.0 inches, 12.4 cm, (~24.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KF600
,Removable Li-Ion 900 mAh battery,,Videocall camera,90MB,,,"3.15 MP, AF","2008, February. Released 2008, June","3.0 inches, 23.2 cm, (~44.6% screen-to-body ratio)","240 x 480 pixels, 18:9 ratio (~179 ppi density)","TFT resistive touchscreen, 256K colors",,LG KF700
,Removable Li-Ion 1000 mAh battery,,No,128MB,,,2 MP,"2008, March. Released 2008","3.0 inches, 25.6 cm, (~43.2% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",,LG CU915 Vu
,Removable Li-Ion 800 mAh battery,,No,,,,"5 MP, AF","2008, April. Released 2008, December","2.4 inches, 17.8 cm, (~34.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG KF755 Secret
,Removable Li-Ion 800 mAh battery,,Videocall camera,100MB,,,"5 MP, AF","2008, April. Released 2008, June","2.4 inches, 17.8 cm, (~34.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT capacitive touchscreen, 256K colors",Accelerometer,LG KF750 Secret
,Removable Li-Ion 800 mAh battery,,Videocall camera,100MB,,,"5 MP, AF","2008, April. Released 2008, June","2.4 inches, 17.8 cm, (~34.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG KF757 Secret
,Removable Li-Ion 900 mAh battery,,No,12MB,,,"5 MP, AF","2008, May","2.4 inches, 17.8 cm, (~35.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",Accelerometer,LG KC550
,Removable Li-Ion 1000 mAh battery,,Yes,100MB,,,2 MP,"2008, February. Released 2008, May","2.0 inches, 12.4 cm, (~25.5% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG HB620T
,Removable Li-Ion 830 mAh battery,,,500 KB,,,No,"2006, October",,"128 x 128 pixels, 1:1 ratio","CSTN, 65K colors",,LG KG120
,Removable Li-Ion 800 mAh battery,,No,2MB,,,VGA,"2007, April","1.5 inches, 7.3 cm, (~15.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG KG130
,Removable Li-Ion 720 mAh battery,,No,128MB,,,VGA,"2006, May","1.3 inches, 5.5 cm, (~14.2% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~139 ppi density)","CSTN, 256K colors",,LG KG190
,Removable Li-Ion 830 mAh battery,,,2MB,,,No,"2006, April",,"128 x 128 pixels, 1:1 ratio","CSTN, 65K colors",,LG KG210
,Removable Li-Ion 830 mAh battery,,No,2MB,,,VGA,"2006, April",,"128 x 128 pixels, 1:1 ratio","CSTN, 65K colors",,LG KG220
,Removable Li-Ion battery,,No,,,,VGA,"2006, April",,"128 x 128 pixels, 1:1 ratio","CSTN, 65K colors",,LG KG225
,Removable Li-Ion 830 mAh battery,,No,4MB,,,VGA,"2006, June",,128 x 160 pixels,"TFT, 256K colors",,LG KG240
,Removable Li-Ion 830 mAh battery,,No,8MB,,,VGA,"2006, April",,128 x 160 pixels,"TFT, 256K colors",,LG KG245
,Removable Li-Ion 1400 mAh battery,,No,,,,1.3 MP,"2006, February","2.2 inches, 15.0 cm, (~29.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG V9000
,Removable Li-Ion 950 mAh battery,,VGA videocall camera,58MB,,,1.3 MP,"2006, April","2.2 inches, 33 x 45 mm, 15.0 cm, (~29.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG U900
,Removable Li-Ion 1050 mAh battery,,VGA videocall camera,,,,1.3 MP,"2006, February","2.0 inches, 31 x 39 mm, 12.6 cm, (~27.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG KU730
,Removable Li-Ion 820 mAh battery,,No,8MB,,,"5 MP, AF","2006, February","2.0 inches, 12.4 cm, (~22.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KG920
,Removable Li-Ion battery,,No,64MB,,,VGA,"2007, Q3","1.8 inches, 10.2 cm, (~22.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256K colors",,LG KG195
,Removable Li-Ion 750 mAh battery,,,,,,No,"2007, June",,"128 x 128 pixels, 1:1 ratio","TFT, 65K colors",,LG KG270
,Removable Li-Ion 800 mAh battery,,No,60MB,,,1.3 MP,"2006, November","1.8 inches, 10.2 cm, (~22.2% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256K colors",,LG KG200
,Removable Li-Ion 800 mAh battery,,No,60MB,,,2 MP,"2006, November","2.0 inches, 12.4 cm, (~26.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KG300
,Removable Li-Ion 750 mAh battery,,,,,,No,"2007, October","1.5 inches, 7.3 cm, (~16.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","TFT, 65K colors",,LG CG180
,Removable Li-Ion battery,,No,128MB,,,1.3 MP,"2006, March","1.8 inches, 10.2 cm, (~23.1% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),"TFT, 256K colors",,LG KG320
,Removable Li-Ion 1000 mAh battery,,No,,,,1.3 MP,"2006, October","2.0 inches, 12.6 cm, (~25.3% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG KG330
,Removable Li-Ion battery,,No,70MB,,,"2 MP, AF","2006, March","2.0 inches, 12.4 cm, (~27.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KE600
,Removable Li-Ion 700 mAh battery,,No,128MB,,,1.3 MP,"2006, May","2.0 inches, 31 x 39 mm, 12.6 cm, (~29.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG KG810
,Removable Li-Ion 800 mAh battery,,No,128MB,,,1.3 MP,"2006, March","2.0 inches, 31 x 39 mm, 12.6 cm, (~27.6% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG KG800
,Removable Li-Ion battery,,No,,,,1.3 MP,"2006, July","2.0 inches, 12.6 cm, (~26.8% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG U300
,Removable Li-Ion battery,,No,,,,1.3 MP,"2006, October","2.0 inches, 12.6 cm, (~27.3% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG U310
,Removable Li-Ion battery,,VGA videocall camera,,,,2 MP,"2006, July","2.0 inches, 12.4 cm, (~25.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG U400
,Removable Li-Po 1100 mAh battery,,No,,,,1.3 MP,"2006, July",,176 x 220 pixels,"TFT, 65K colors",,LG CU500
,Removable Li-Ion 830 mAh battery,,No,4MB,,,VGA,"2007, May","1.8 inches, 28 x 37 mm, 10.2 cm, (~26.0% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,LG KP202
,Removable Li-Ion 800 mAh battery,,No,12MB,,,1.3 MP,"2006, October","2.0 inches, 12.6 cm, (~27.4% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 65K colors",,LG L600v
,Removable Li-Ion 830 mAh battery,,No,8MB,,,VGA,"2007, June",,"128 x 128 pixels, 1:1 ratio","TFT, 65K colors",,LG KP200
,Removable Li-Ion battery,,VGA videocall camera,180MB,,,2 MP,"2006, October","2.2 inches, 15.0 cm, (~31.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG U830
,Removable Li-Ion battery,,No,,,,VGA,"2006, August",,128 x 160 pixels,"TFT, 256K colors",,LG L343i
,Removable Li-Ion battery,,No,,,,1.3 MP,"2004, Q1",,176 x 220 pixels,"TFT, 256K colors",,LG T5100
,Removable Li-Ion 950 mAh battery,,,1.1MB,,,No,"2004, Q2",,"128 x 128 pixels, 8 lines, 1:1 ratio","STN, 65K colors",,LG G1600
,Removable Li-Ion 780 mAh battery,,,1MB,,,No,"2004, Q1",,"128 x 128 pixels, 1:1 ratio","STN, 65K colors",,LG C1100
,Removable Li-Ion 760 mAh battery,,,1MB,,,No,"2004, Q1",,128 x 160 pixels,"STN, 65K colors",,LG C1200
,Removable Li-Ion 760 mAh battery,,,1.3MB,,,No,"2004, Q1",,"128 x 160 pixels, 6 lines","UFB, 65K colors",,LG C1400
,Removable Li-Ion 950 mAh battery,,No,1MB,,,VGA,"2004, Q2",,"128 x 160 pixels, 7 lines","TFT, 65K colors",,LG L1100
,Removable Li-Ion 850 mAh battery,,,,,,No,"2004, Q2",,"128 x 96 pixels, 4:3 ratio","STN, 4096 colors",,LG G3100
,Removable Li-Ion battery,,,1MB,,,No,"2004, Q2",,"128 x 128 pixels, 1:1 ratio","STN, 65K colors",,LG C3100
,Removable Li-Ion 950 mAh battery,,No,1.5MB,,,VGA,"2004, Q2",,128 x 160 pixels,"TFT, 65K colors",,LG L3100
,Removable Li-Ion 800 mAh battery,,No,4MB,,,VGA,"2004, Q3",,"128 x 160 pixels, 7 lines","TFT, 256K colors",,LG F2100
,Removable Li-Ion 1000 mAh battery,,No,3.5MB,,,VGA,"2005, Q1",,"128 x 160 pixels, 7 lines","TFT, 65K colors",,LG F2300
,Removable Li-Ion 700 mAh battery,,,,,,No,"2004, Q4","1.6 inches, 8.3 cm, (~18.6% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)","STN, 4096 colors",,LG G1700
,Removable Li-Ion 950 mAh battery,,,1.1MB,,,No,"2005, Q1","1.5 inches, 7.3 cm, (~15.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","STN, 65K colors",,LG G1610
,Removable Li-Ion 720 mAh battery,,,64MB,,,No,"2004, Q4","1.6 inches, 8.3 cm, (~18.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)","STN, 256K colors",,LG G1800
,Removable Li-Ion 950 mAh battery,,,1MB,,,No,"2005, Q1",,128 x 160 pixels,"CSTN, 65K colors",,LG C2100
,Removable Li-Ion 760 mAh battery,,No,1MB,,,VGA,"2004, Q3",,128 x 160 pixels,"TFT, 65K colors",,LG C2200
,Removable Li-Ion battery,,No,27MB,,,1.3 MP,"2004, Q3",,176 x 220 pixels,"TFT, 256K colors",,LG L5100
,Removable Li-Ion 950 mAh battery,,No,30MB,,,"VGA, 180 deg rotating lens","2004, Q4",,128 x 160 pixels,"TFT, 65K colors",,LG A7150
,Removable Li-Ion 950 mAh battery,,,1MB,,,No,"2004, Q4","1.9 inches, 11.4 cm, (~23.7% screen-to-body ratio)","128 x 160 pixels, 12 lines (~108 ppi density)","TFT, 65K colors",,LG F7250
,Removable Li-Ion 1050 mAh battery,,No,64MB,,,VGA,"2005, Q1",,"128 x 160 pixels, 12 lines","TFT, 256K colors",,LG F1200
,Removable Li-Ion battery,,No,4MB,,,VGA,"2005, Q2",,"128 x 160 pixels, 7 lines","TFT, 65K colors",,LG F2400
,Removable Li-Ion 780 mAh battery,,,,,,No,"2005, Q1","1.5 inches, 7.3 cm, (~16.2% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG B2000
,Removable Li-Ion 780 mAh battery,,No,1.3MB,,,VGA,"2005, Q2","1.5 inches, 7.3 cm, (~16.4% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG B2100
,Removable Li-Ion battery,,No,1.3MB,,,VGA,2005,"1.6 inches, 8.3 cm, (~17.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)","CSTN, 65K colors",,LG B2150
,Removable Li-Ion 1000 mAh battery,,No,32MB,,,"VGA, 180 deg swivel","2004, Q3",,"176 x 220 pixels, 7 lines","TFT, 256K colors",,LG U8180
,Removable Li-Ion battery,,No,20MB,,,1.3 MP,"2005, Q1",,176 x 220 pixels,"TFT, 65K colors",,LG U8200
,Removable Li-Po 1400 mAh battery,,No,20MB,,,1.3 MP,"2005, Q1",,176 x 220 pixels,"TFT, 256K colors",,LG U8210
,Removable Li-Po 1400 mAh battery,,No,20MB,,,1.3 MP,"2006, Q2",,176 x 220 pixels,"TFT, 65K colors",,LG U8290
,Removable Li-Ion 1400 mAh battery,,No,26MB,,,"VGA, 180 deg rotating lens","2005, June",,176 x 220 pixels,"TFT, 256K colors",,LG U8330
,Removable Li-Ion 1400 mAh battery,,No,20MB,,,1.3 MP,"2005, June","2.0 inches, 31 x 39 mm, 12.6 cm, (~27.9% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG U8360
,Removable Li-Ion battery,,VGA videocall camera,23MB,,,1.3 MP,"2005, June","2.2 inches, 35 x 44 mm, 15.2 cm, (~32.2% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,LG U8380
,Removable Li-Ion 2000 mAh battery,,1.3 MP,16GB 1GB RAM,Android 4.0 (Ice Cream Sandwich),,"8 MP, AF",Not officially announced yet,"4.7 inches, 60.9 cm","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG X3
,Removable Li-Ion battery,,1.3 MP,1GB RAM,"Android 2.3.6 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",,"8 MP, AF",Not officially announced yet,"4.5 inches, 55.8 cm, (~61.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","HD-IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus LTE
,Removable Li-Ion battery,,8 MP,"32GB 4GB RAM, 64GB 4GB RAM",Android 5.1 (Lollipop); LG Optimus UX UI 4,,"27 MP, 1/2.6"", Laser AF, OIS",Not announced yet,"5.8 inches, 92.7 cm","1440 x 2560 pixels, 16:9 ratio (~506 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, barometer, color spectrum",LG G4 Pro
,Removable Li-Ion battery,,Yes,,Microsoft Windows Phone 7,,Yes,Not officially announced yet,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Fantasy E740
,Removable Li-Ion battery,,No,,Android OS,,"3.15 MP, AF",Not officially announced yet,", -","240 x 320 pixels, 4:3 ratio","TFT touchscreen, 256K colors",Accelerometer,LG E2
,Removable Li-Ion 600 mAh battery,,,,,,No,,,"128 x 64 pixels, 18:9 ratio",Monochrome graphic,,LG LG-200
,Removable Li-Ion 600 mAh battery,,,,,,No,2002,,128 x 90 pixels,Monochrome graphic,,LG LG-500
,Removable Li-Ion 600 mAh battery,,,,,,No,2002,,128 x 90 pixels,Monochrome graphic,,LG LG-600
,Removable Li-Po 630 mAh battery,,,,,,No,2002,,"128 x 128 pixels, 9 lines, 1:1 ratio",Monochrome graphic,,LG LG 510w
,Removable Li-Ion 650 mAh battery,,,,,,No,"2002, June",,"112 x 64 pixels, 3 lines, 16:9 ratio",Monochrome graphic,,LG B1200
,Removable Li-Ion 850 mAh battery,,,,,,No,"2002, Q3",,"128 x 64 pixels, 18:9 ratio","Grayscale graphic, 4 shades",,LG W3000
,Removable Li-Ion 850 mAh battery,,,,,,No,"2003, Q1",,"128 x 64 pixels, 18:9 ratio","Grayscale graphic, 4 shades",,LG G3000
,Removable Li-Po 780 mAh battery,,,,,,No,"2002, Q3",,"128 x 128 pixels, 1:1 ratio","Grayscale graphic, 4 shades",,LG W5200
